StartTime,EndTime,AreaID,UnitName,Load
2022-02-09T18:45+00:00Z,2022-02-09T19:00+00:00Z,10Y1001A1001A83F,MAW,69127
2022-02-09T19:00+00:00Z,2022-02-09T19:15+00:00Z,10Y1001A1001A83F,MAW,67836
2022-02-09T19:15+00:00Z,2022-02-09T19:30+00:00Z,10Y1001A1001A83F,MAW,66981
2022-02-09T19:30+00:00Z,2022-02-09T19:45+00:00Z,10Y1001A1001A83F,MAW,65844
2022-02-09T19:45+00:00Z,2022-02-09T20:00+00:00Z,10Y1001A1001A83F,MAW,65029
2022-02-09T20:00+00:00Z,2022-02-09T20:15+00:00Z,10Y1001A1001A83F,MAW,64224
2022-02-09T20:15+00:00Z,2022-02-09T20:30+00:00Z,10Y1001A1001A83F,MAW,63276
2022-02-09T20:30+00:00Z,2022-02-09T20:45+00:00Z,10Y1001A1001A83F,MAW,62210
2022-02-09T20:45+00:00Z,2022-02-09T21:00+00:00Z,10Y1001A1001A83F,MAW,61892
2022-02-09T21:00+00:00Z,2022-02-09T21:15+00:00Z,10Y1001A1001A83F,MAW,61056
2022-02-09T21:15+00:00Z,2022-02-09T21:30+00:00Z,10Y1001A1001A83F,MAW,60194
2022-02-09T21:30+00:00Z,2022-02-09T21:45+00:00Z,10Y1001A1001A83F,MAW,59131
2022-02-09T21:45+00:00Z,2022-02-09T22:00+00:00Z,10Y1001A1001A83F,MAW,58663
2022-02-09T22:00+00:00Z,2022-02-09T22:15+00:00Z,10Y1001A1001A83F,MAW,57262
2022-02-09T22:15+00:00Z,2022-02-09T22:30+00:00Z,10Y1001A1001A83F,MAW,56082
2022-02-09T22:30+00:00Z,2022-02-09T22:45+00:00Z,10Y1001A1001A83F,MAW,55430
2022-02-09T22:45+00:00Z,2022-02-09T23:00+00:00Z,10Y1001A1001A83F,MAW,55087
2022-02-09T23:00+00:00Z,2022-02-09T23:15+00:00Z,10Y1001A1001A83F,MAW,54502
2022-02-09T23:15+00:00Z,2022-02-09T23:30+00:00Z,10Y1001A1001A83F,MAW,53887
2022-02-09T23:30+00:00Z,2022-02-09T23:45+00:00Z,10Y1001A1001A83F,MAW,53394
2022-02-09T23:45+00:00Z,2022-02-10T00:00+00:00Z,10Y1001A1001A83F,MAW,52922
2022-02-10T00:00+00:00Z,2022-02-10T00:15+00:00Z,10Y1001A1001A83F,MAW,52388
