StartTime,EndTime,AreaID,UnitName,Load
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,10YPL-AREA-----S,MAW,16764
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,10YPL-AREA-----S,MAW,16569
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,10YPL-AREA-----S,MAW,16597
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,10YPL-AREA-----S,MAW,17014
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,10YPL-AREA-----S,MAW,18255
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,10YPL-AREA-----S,MAW,21426
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,10YPL-AREA-----S,MAW,23775
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,10YPL-AREA-----S,MAW,24863
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,10YPL-AREA-----S,MAW,25265
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,10YPL-AREA-----S,MAW,25116
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,10YPL-AREA-----S,MAW,25331
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,10YPL-AREA-----S,MAW,25351
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,10YPL-AREA-----S,MAW,25602
2022-01-10T12:00+00:00Z,2022-01-10T13:00+00:00Z,10YPL-AREA-----S,MAW,25658
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,10YPL-AREA-----S,MAW,25608
2022-01-10T14:00+00:00Z,2022-01-10T15:00+00:00Z,10YPL-AREA-----S,MAW,26061
2022-01-10T15:00+00:00Z,2022-01-10T16:00+00:00Z,10YPL-AREA-----S,MAW,26078
2022-01-10T16:00+00:00Z,2022-01-10T17:00+00:00Z,10YPL-AREA-----S,MAW,25776
2022-01-10T17:00+00:00Z,2022-01-10T18:00+00:00Z,10YPL-AREA-----S,MAW,25573
2022-01-10T18:00+00:00Z,2022-01-10T19:00+00:00Z,10YPL-AREA-----S,MAW,25001
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,10YPL-AREA-----S,MAW,23570
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,10YPL-AREA-----S,MAW,22125
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,10YPL-AREA-----S,MAW,20728
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,10YPL-AREA-----S,MAW,19612
2022-01-10T23:00+00:00Z,2022-01-11T00:00+00:00Z,10YPL-AREA-----S,MAW,19218
2022-01-11T00:00+00:00Z,2022-01-11T01:00+00:00Z,10YPL-AREA-----S,MAW,19022
2022-01-11T01:00+00:00Z,2022-01-11T02:00+00:00Z,10YPL-AREA-----S,MAW,18956
2022-01-11T02:00+00:00Z,2022-01-11T03:00+00:00Z,10YPL-AREA-----S,MAW,19357
2022-01-11T03:00+00:00Z,2022-01-11T04:00+00:00Z,10YPL-AREA-----S,MAW,20257
2022-01-11T04:00+00:00Z,2022-01-11T05:00+00:00Z,10YPL-AREA-----S,MAW,23058
2022-01-11T05:00+00:00Z,2022-01-11T06:00+00:00Z,10YPL-AREA-----S,MAW,25135
2022-01-11T06:00+00:00Z,2022-01-11T07:00+00:00Z,10YPL-AREA-----S,MAW,25809
2022-01-11T07:00+00:00Z,2022-01-11T08:00+00:00Z,10YPL-AREA-----S,MAW,26075
2022-01-11T08:00+00:00Z,2022-01-11T09:00+00:00Z,10YPL-AREA-----S,MAW,25763
2022-01-11T09:00+00:00Z,2022-01-11T10:00+00:00Z,10YPL-AREA-----S,MAW,25852
2022-01-11T10:00+00:00Z,2022-01-11T11:00+00:00Z,10YPL-AREA-----S,MAW,25870
2022-01-11T11:00+00:00Z,2022-01-11T12:00+00:00Z,10YPL-AREA-----S,MAW,25904
2022-01-11T12:00+00:00Z,2022-01-11T13:00+00:00Z,10YPL-AREA-----S,MAW,25717
2022-01-11T13:00+00:00Z,2022-01-11T14:00+00:00Z,10YPL-AREA-----S,MAW,25699
2022-01-11T14:00+00:00Z,2022-01-11T15:00+00:00Z,10YPL-AREA-----S,MAW,26334
2022-01-11T15:00+00:00Z,2022-01-11T16:00+00:00Z,10YPL-AREA-----S,MAW,26376
2022-01-11T16:00+00:00Z,2022-01-11T17:00+00:00Z,10YPL-AREA-----S,MAW,26035
2022-01-11T17:00+00:00Z,2022-01-11T18:00+00:00Z,10YPL-AREA-----S,MAW,25912
2022-01-11T18:00+00:00Z,2022-01-11T19:00+00:00Z,10YPL-AREA-----S,MAW,25398
2022-01-11T19:00+00:00Z,2022-01-11T20:00+00:00Z,10YPL-AREA-----S,MAW,23890
