StartTime,EndTime,AreaID,UnitName,Load
2022-01-06T13:00+00:00Z,2022-01-06T13:30+00:00Z,10Y1001A1001A92E,MAW,1219
2022-01-06T13:30+00:00Z,2022-01-06T14:00+00:00Z,10Y1001A1001A92E,MAW,1206
2022-01-06T14:00+00:00Z,2022-01-06T14:30+00:00Z,10Y1001A1001A92E,MAW,1161
2022-01-06T14:30+00:00Z,2022-01-06T15:00+00:00Z,10Y1001A1001A92E,MAW,1157
2022-01-06T15:00+00:00Z,2022-01-06T15:30+00:00Z,10Y1001A1001A92E,MAW,1169
2022-01-06T15:30+00:00Z,2022-01-06T16:00+00:00Z,10Y1001A1001A92E,MAW,1152
2022-01-06T16:00+00:00Z,2022-01-06T16:30+00:00Z,10Y1001A1001A92E,MAW,1199
2022-01-06T16:30+00:00Z,2022-01-06T17:00+00:00Z,10Y1001A1001A92E,MAW,1238
2022-01-06T17:00+00:00Z,2022-01-06T17:30+00:00Z,10Y1001A1001A92E,MAW,1321
2022-01-06T17:30+00:00Z,2022-01-06T18:00+00:00Z,10Y1001A1001A92E,MAW,1422
2022-01-06T18:00+00:00Z,2022-01-06T18:30+00:00Z,10Y1001A1001A92E,MAW,1426
2022-01-06T18:30+00:00Z,2022-01-06T19:00+00:00Z,10Y1001A1001A92E,MAW,1383
2022-01-06T19:00+00:00Z,2022-01-06T19:30+00:00Z,10Y1001A1001A92E,MAW,1316
